ALICE 13 pT,ALICE 13,CMS 13 pT,CMS 13,CMS 7 pT,CNS 7
2.3627572572572575,0.009296646084450667,2.3627572572572575,0.008827434901015086,2.3627572572572575,0.007618254103431439
2.373768268268268,0.009171988924441427,2.373768268268268,0.008709948273968055,2.373768268268268,0.007511426233761329
2.3847792792792792,0.009049326932022558,2.3847792792792792,0.008594330713261012,2.3847792792792792,0.0074064317712243906
2.3957902902902903,0.008928620512319019,2.3957902902902903,0.00848054522861882,2.3957902902902903,0.007303230140336696
2.406801301301301,0.008809831054165898,2.406801301301301,0.008368555749522109,2.406801301301301,0.007201781942001875
2.4178123123123125,0.008692920899956083,2.4178123123123125,0.008258327096928583,2.4178123123123125,0.007102048909938982
2.428823323323323,0.008577853316601186,2.428823323323323,0.008149824956042433,2.428823323323323,0.007003993869075091
2.4398343343343343,0.00846459246755804,2.4398343343343343,0.00804301585008654,2.4398343343343343,0.006907580695800669
2.4508453453453454,0.008353103385874515,2.4508453453453454,0.007937867115034056,2.4508453453453454,0.006812774279991304
2.461856356356356,0.008243351948211158,2.461856356356356,0.007834346875258096,2.461856356356356,0.006719540488704774
2.4728673673673676,0.008135304849796975,2.4728673673673676,0.007732424020060352,2.4728673673673676,0.006627846131467706
2.483878378378378,0.008028929580279993,2.483878378378378,0.007632068181041246,2.483878378378378,0.006537658927070838
2.4948893893893893,0.00792419440043482,2.4948893893893893,0.0075332497102762255,2.4948893893893893,0.006448947471796449
2.5059004004004004,0.007821068319691642,2.5059004004004004,0.00743593965926444,2.5059004004004004,0.006361681209005975
2.516911411411411,0.007719521074452397,2.516911411411411,0.00734010975861752,2.516911411411411,0.006275830400019602
2.5279224224224226,0.007619523107161834,2.5279224224224226,0.007245732398458067,2.5279224224224226,0.006191366096223694
2.5389334334334333,0.0075210455461021675,2.5389334334334333,0.007152780609498242,2.5389334334334333,0.006108260112345077
2.549944444444445,0.007424060185884062,2.549944444444445,0.007061228044772764,2.549944444444445,0.006026485000836614
2.5609554554554554,0.00732853946859947,2.5609554554554554,0.006971048961993818,2.5609554554554554,0.005946014027314681
2.571966466466466,0.007234456465620229,2.571966466466466,0.006882218206512702,2.571966466466466,0.005866821147006115
2.5829774774774776,0.00714178486000622,2.5829774774774776,0.006794711194854048,2.5829774774774776,0.005788880982147438
2.5939884884884883,0.007050498929504888,2.5939884884884883,0.0067085038988054894,2.5939884884884883,0.005712168800295743
2.6049994994995,0.006960573530118692,2.6049994994995,0.006623572830040696,2.6049994994995,0.005636660493507731
2.6160105105105105,0.006871984080212677,2.6160105105105105,0.00653989502524953,2.6160105105105105,0.0055623325583414145
2.627021521521521,0.006784706545150968,2.627021521521521,0.006457448031764788,2.627021521521521,0.005489162076649831
2.6380325325325327,0.006698717422431877,2.6380325325325327,0.006376209893657053,2.6380325325325327,0.005417126697121945
2.6490435435435433,0.006613993727308168,2.6490435435435433,0.006296159138284785,2.6490435435435433,0.0053462046175406985
2.660054554554555,0.006530512978873755,2.660054554554555,0.0062172747632822465,2.660054554554555,0.005276374567725197
2.6710655655655655,0.0064482531865938855,2.6710655655655655,0.006139536223963477,2.6710655655655655,0.005207615793121508
2.682076576576576,0.006367192837271324,2.682076576576576,0.0060629234211353545,2.682076576576576,0.005139908039020119
2.6930875875875877,0.006287310882422945,2.6930875875875877,0.005987416689295619,2.6930875875875877,0.005073231535364445
2.7040985985985984,0.006208586726056696,2.7040985985985984,0.0059129967852064305,2.7040985985985984,0.005007566982128186
2.71510960960961,0.006131000212833998,2.71510960960961,0.005839644876829404,2.71510960960961,0.004942895535236183
2.7261206206206205,0.006054531616598492,2.7261206206206205,0.005767342532604058,2.7261206206206205,0.004879198793000835
2.737131631631631,0.00597916162926621,2.737131631631631,0.005696071711065282,2.737131631631631,0.00481645878305844
2.7481426426426427,0.005904871350055609,2.7481426426426427,0.005625814750779211,2.7481426426426427,0.004754657949776795
2.7591536536536534,0.005831642275049821,2.7591536536536534,0.005556554360590653,2.7591536536536534,0.004693779142117639
2.770164664664665,0.005759456287079315,2.770164664664665,0.005488273610170695,2.770164664664665,0.004633805601934343
2.7811756756756756,0.005688295645908727,2.7811756756756756,0.005420955920849319,2.7811756756756756,0.004574720952682615
2.7921866866866862,0.0056181429787251205,2.7921866866866862,0.005354585056730554,2.7921866866866862,0.004516509188533186
2.8031976976976978,0.005548981270909053,2.8031976976976978,0.005289145116072424,2.8031976976976978,0.004459154663863145
2.8142087087087084,0.005480793857082971,2.8142087087087084,0.00522462052292676,2.8142087087087084,0.0044026420831137815
2.82521971971972,0.0054135644124269815,2.82521971971972,0.0051609960190294075,2.82521971971972,0.004346956490999521
2.8362307307307306,0.005347276944249916,2.8362307307307306,0.0050982566559295,2.8362307307307306,0.0042920832630512044
2.8472417417417413,0.005281915783809798,2.8472417417417413,0.005036387787352251,2.8472417417417413,0.00423800809648248
2.858252752752753,0.005217465578375182,2.858252752752753,0.004975375061787287,2.858252752752753,0.004184717001366177
2.8692637637637635,0.005153911283516088,2.8692637637637635,0.004915204415291912,2.8692637637637635,0.004132196292105738
2.880274774774775,0.00509123815561949,2.880274774774775,0.004855862064504509,2.880274774774775,0.004080432579192082
2.8912857857857857,0.005029431744621922,2.8912857857857857,0.004797334499861206,2.8912857857857857,0.004029412761234703
2.9022967967967963,0.004968477886947791,2.9022967967967963,0.004739608479004991,2.9022967967967963,0.0039791240172528585
2.913307807807808,0.004908362698653605,2.913307807807808,0.004682671020387539,2.913307807807808,0.003929553799222306
2.9243188188188185,0.00484907256876421,2.9243188188188185,0.004626509397050646,2.9243188188188185,0.003880689824861969
2.93532982982983,0.004790594152798619,2.93532982982983,0.004571111130585047,2.93532982982983,0.003832520070654447
2.9463408408408407,0.004732914366479192,2.9463408408408407,0.004516463985260734,2.9463408408408407,0.0037850327650912853
2.9573518518518513,0.004676020379614298,2.9573518518518513,0.004462555962319488,2.9573518518518513,0.003738216382131379
2.968362862862863,0.0046198996101554125,2.968362862862863,0.004409375294430611,2.968362862862863,0.0036920596348697
2.9793738738738735,0.004564539718416439,2.9793738738738735,0.004356910440298267,2.9793738738738735,0.003646551469403109
2.990384884884885,0.004509928601453652,2.990384884884885,0.004305150079419059,2.990384884884885,0.0036016810588888806
3.0013958958958957,0.004456054387601171,3.0013958958958957,0.004254083106985002,3.0013958958958957,0.0035574377977886634
3.0124069069069064,0.004402905431153318,3.0124069069069064,0.004203698628923729,3.0124069069069064,0.003513811296288201
3.023417917917918,0.004350470307195434,3.023417917917918,0.004153985957077583,3.023417917917918,0.00347079137489127
3.0344289289289286,0.004298737806572271,3.0344289289289286,0.004104934604511161,3.0344289289289286,0.0034283680591765293
3.04543993993994,0.00424769693099307,3.04543993993994,0.004056534280946682,3.04543993993994,0.0033865315747141434
3.0564509509509508,0.0041973368882689405,3.0564509509509508,0.00400877488832291,3.0564509509509508,0.0033452723421362645
3.067461961961962,0.004147647087676072,3.067461961961962,0.003961646516471691,3.067461961961962,0.003304580972354078
